RouteID,RouteName,AgencyName,ClusterName,Metropolin,OriginCityName,DestinationCityName,RouteType,ServiceType,RouteParticular,RouteLength,AVGPassengersPerWeek,StationsInRoute,AverageSpeed,AverageTripDuration,DailyRides,WeekyRides,DailyPassengers,WeeklyPassengers,AVGCommutersPerRide(Weekly),WorkDay - 00:00-03:59,WorkDay - 04:00-05:59,WorkDay - 06:00-08:59,WorkDay - 09:00-11:59,WorkDay - 12:00-14:59,WorkDay - 15:00-18:59,WorkDay - 19:00-23:59,Friday - 00:00-03:59,Friday - 04:00-05:59,Friday - 06:00-08:59,Friday - 09:00-11:59,Friday - 12:00-14:59,Friday - 15:00-18:59,Friday - 19:00-23:59,Saturday - 00:00-03:59,Saturday - 04:00-05:59,Saturday - 06:00-08:59,Saturday - 09:00-11:59,Saturday - 12:00-14:59,Saturday - 15:00-18:59,Saturday - 19:00-23:59,MaxRidership
11138,138.0,קווים,ביתר עילית ועמק האלה,י-ם,בית שמש,ביתר עילית,בינעירוני,מאסף,סדיר,29.8,0.3,22.0,37.06,48.25,6.0,31.0,60.3,304.5,9.8,0.0,0.0,0.0,0.0,17.5,7.8,9.8,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ימי חול - 12:00-14:59
11140,140.0,אלקטרה אפיקים תחבורה,עוטף ירושלים,י-ם,ירושלים,בית אל,בינעירוני,מאסף,סדיר,36.1,0.6,23.0,33.03,65.58,35.0,193.0,778.4,4230.3,21.9,0.0,1.8,15.2,23.4,30.2,22.2,19.7,0.0,0.0,8.4,14.1,36.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,שישי - 12:00-14:59
11140,140.0,אלקטרה אפיקים תחבורה,עוטף ירושלים,י-ם,בית אל,ירושלים,בינעירוני,מאסף,סדיר,35.6,0.6,23.0,35.31,60.49,34.0,192.0,772.6,4218.3,22.0,0.0,5.4,35.6,26.9,40.3,13.3,8.5,0.0,0.1,14.8,18.8,23.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7,ימי חול - 12:00-14:59
11140,140.0,אלקטרה אפיקים תחבורה,עוטף ירושלים,י-ם,ירושלים,בית אל,בינעירוני,מאסף,סדיר,36.1,0.7,23.0,32.62,66.4,35.0,191.0,894.8,4791.6,25.1,0.0,3.3,15.4,23.7,32.8,25.4,30.6,0.0,0.0,7.9,10.6,49.7,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2,שישי - 12:00-14:59
11140,140.0,אלקטרה אפיקים תחבורה,עוטף ירושלים,י-ם,בית אל,ירושלים,בינעירוני,מאסף,סדיר,35.6,0.7,23.0,34.89,61.22,34.0,189.0,883.8,4797.4,25.4,0.0,6.8,42.9,29.8,43.3,16.0,12.0,0.0,0.5,16.8,17.8,33.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,ימי חול - 12:00-14:59
11142,142.0,אלקטרה אפיקים תחבורה,עוטף ירושלים,י-ם,ירושלים,מטה בנימין,אזורי,מאסף,סדיר,21.5,0.7,28.0,28.53,45.22,46.0,263.0,728.6,3969.6,15.1,0.0,0.0,7.4,7.4,28.7,16.7,13.2,0.0,0.0,4.2,9.1,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,ימי חול - 12:00-14:59
11142,142.0,אלקטרה אפיקים תחבורה,עוטף ירושלים,י-ם,מטה בנימין,ירושלים,אזורי,מאסף,סדיר,21.1,0.5,31.0,29.98,42.23,38.0,230.0,402.2,2324.6,10.1,0.0,0.0,24.3,12.8,16.3,7.9,5.2,0.0,4.5,14.3,11.5,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,ימי חול - 06:00-08:59
11142,142.0,אלקטרה אפיקים תחבורה,עוטף ירושלים,י-ם,ירושלים,מטה בנימין,אזורי,מאסף,סדיר,21.5,0.7,28.0,27.65,46.65,46.0,263.0,768.3,4206.7,16.0,0.0,0.0,7.5,9.3,28.0,16.1,16.0,0.0,0.0,5.1,14.0,19.1,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,ימי חול - 12:00-14:59
11142,142.0,אלקטרה אפיקים תחבורה,עוטף ירושלים,י-ם,מטה בנימין,ירושלים,אזורי,מאסף,סדיר,21.1,0.5,31.0,29.18,43.39,38.0,228.0,448.2,2590.6,11.4,0.0,0.0,25.2,13.8,17.1,8.7,7.5,0.0,6.0,16.2,11.2,9.8,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,ימי חול - 06:00-08:59
11143,143.0,אלקטרה אפיקים תחבורה,עוטף ירושלים,י-ם,ירושלים,כוכב יעקב,אזורי,מאסף,סדיר,21.9,0.7,29.0,31.22,42.09,42.0,251.0,713.2,4015.3,16.0,5.6,0.0,8.3,7.6,30.9,17.4,16.7,0.0,0.0,4.2,9.4,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,ימי חול - 12:00-14:59
11143,143.0,אלקטרה אפיקים תחבורה,עוטף ירושלים,י-ם,כוכב יעקב,ירושלים,אזורי,מאסף,סדיר,22.6,0.6,30.0,29.4,46.12,47.0,276.0,708.9,4015.0,14.5,0.0,3.6,22.5,21.5,22.3,11.8,5.3,0.0,7.6,13.7,11.4,12.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,ימי חול - 06:00-08:59
11143,143.0,אלקטרה אפיקים תחבורה,עוטף ירושלים,י-ם,ירושלים,כוכב יעקב,אזורי,מאסף,סדיר,21.9,0.9,29.0,30.16,43.57,42.0,247.0,852.1,4754.9,19.3,9.8,0.0,11.1,11.5,35.2,18.2,21.3,0.0,0.0,8.1,11.3,22.8,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.1,ימי חול - 12:00-14:59
11143,143.0,אלקטרה אפיקים תחבורה,עוטף ירושלים,י-ם,כוכב יעקב,ירושלים,אזורי,מאסף,סדיר,22.6,0.8,30.0,28.82,47.05,47.0,274.0,884.3,4972.1,18.1,0.0,5.4,26.6,26.3,30.1,13.9,7.6,0.0,9.3,15.9,15.8,16.6,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,ימי חול - 12:00-14:59
11145,145.0,אלקטרה אפיקים תחבורה,עוטף ירושלים,י-ם,ירושלים,כוכב יעקב,בינעירוני,מאסף,סדיר,25.3,0.9,22.0,29.54,51.39,29.0,172.0,689.6,3977.7,23.1,10.1,0.0,11.8,18.6,38.2,24.7,26.8,0.0,0.0,9.4,21.7,23.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9,ימי חול - 12:00-14:59
11145,145.0,אלקטרה אפיקים תחבורה,עוטף ירושלים,י-ם,כוכב יעקב,ירושלים,בינעירוני,מאסף,סדיר,24.2,1.0,19.0,29.69,48.91,24.0,140.0,615.2,3482.7,24.9,0.0,13.1,36.7,32.5,40.5,16.9,8.3,0.0,0.0,21.6,14.4,25.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4,ימי חול - 12:00-14:59
11145,145.0,אלקטרה אפיקים תחבורה,עוטף ירושלים,י-ם,ירושלים,כוכב יעקב,בינעירוני,מאסף,סדיר,25.3,0.8,22.0,29.0,52.34,29.0,171.0,612.7,3650.0,21.3,16.0,0.0,10.3,18.8,32.9,19.9,24.7,0.0,0.0,9.3,21.3,36.7,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,שישי - 12:00-14:59
11145,145.0,אלקטרה אפיקים תחבורה,עוטף ירושלים,י-ם,כוכב יעקב,ירושלים,בינעירוני,מאסף,סדיר,24.2,0.9,19.0,29.11,49.88,24.0,138.0,541.6,3129.6,22.7,0.0,9.8,32.1,26.9,35.3,14.9,9.1,0.0,0.0,24.4,19.0,34.1,18.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9,ימי חול - 12:00-14:59
11151,151.0,אלקטרה אפיקים תחבורה,עוטף ירושלים,י-ם,ירושלים,מבשרת ציון,עירוני,מקומי מאסף,סדיר,11.6,0.3,9.0,25.74,27.04,3.0,15.0,10.9,54.5,3.6,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ימי חול - 15:00-18:59
11151,151.0,אלקטרה אפיקים תחבורה,עוטף ירושלים,י-ם,מבשרת ציון,ירושלים,עירוני,מקומי מאסף,סדיר,10.6,0.5,7.0,45.7,13.92,3.0,15.0,16.5,82.5,5.5,0.0,0.6,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ימי חול - 06:00-08:59
11151,151.0,אלקטרה אפיקים תחבורה,עוטף ירושלים,י-ם,ירושלים,מבשרת ציון,עירוני,מקומי מאסף,סדיר,11.6,0.2,9.0,24.14,28.83,3.0,15.0,8.2,41.0,2.7,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ימי חול - 15:00-18:59
11151,151.0,אלקטרה אפיקים תחבורה,עוטף ירושלים,י-ם,מבשרת ציון,ירושלים,עירוני,מקומי מאסף,סדיר,10.6,0.4,7.0,45.24,14.06,3.0,15.0,14.2,71.0,4.7,0.0,0.1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ימי חול - 06:00-08:59
11152,152.0,אלקטרה אפיקים תחבורה,עוטף ירושלים,י-ם,ירושלים,מבשרת ציון,עירוני,מקומי מאסף,סדיר,20.2,0.3,31.0,30.8,39.35,5.0,25.0,31.0,155.0,6.2,0.0,0.0,0.0,0.0,8.9,5.4,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ימי חול - 12:00-14:59
11152,152.0,אלקטרה אפיקים תחבורה,עוטף ירושלים,י-ם,מבשרת ציון,ירושלים,עירוני,מקומי מאסף,סדיר,15.2,0.5,26.0,30.69,29.72,7.0,35.0,48.1,240.5,6.9,0.0,0.0,7.4,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ימי חול - 06:00-08:59
11152,152.0,אלקטרה אפיקים תחבורה,עוטף ירושלים,י-ם,ירושלים,מבשרת ציון,עירוני,מקומי מאסף,סדיר,20.2,0.3,31.0,28.41,42.66,5.0,25.0,34.1,170.5,6.8,0.0,0.0,0.0,0.0,10.9,5.7,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ימי חול - 12:00-14:59
11152,152.0,אלקטרה אפיקים תחבורה,עוטף ירושלים,י-ם,מבשרת ציון,ירושלים,עירוני,מקומי מאסף,סדיר,15.2,0.5,26.0,31.3,29.14,7.0,35.0,55.6,278.0,7.9,0.0,0.0,8.2,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ימי חול - 06:00-08:59
11153,153.0,אלקטרה אפיקים תחבורה,עוטף ירושלים,י-ם,ירושלים,מבשרת ציון,עירוני,מקומי מאסף,סדיר,20.2,0.6,40.0,27.93,43.39,4.0,20.0,47.4,237.0,11.8,0.0,0.0,0.0,0.0,23.0,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ימי חול - 12:00-14:59
11153,153.0,אלקטרה אפיקים תחבורה,עוטף ירושלים,י-ם,מבשרת ציון,ירושלים,עירוני,מקומי מאסף,סדיר,18.2,1.2,38.0,26.34,41.46,3.0,15.0,63.8,319.0,21.3,0.0,0.0,21.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ימי חול - 06:00-08:59
11153,153.0,אלקטרה אפיקים תחבורה,עוטף ירושלים,י-ם,ירושלים,מבשרת ציון,עירוני,מקומי מאסף,סדיר,20.2,0.5,40.0,28.14,43.07,4.0,20.0,41.9,209.5,10.5,0.0,0.0,0.0,0.0,16.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ימי חול - 12:00-14:59
11153,153.0,אלקטרה אפיקים תחבורה,עוטף ירושלים,י-ם,מבשרת ציון,ירושלים,עירוני,מקומי מאסף,סדיר,18.2,0.9,38.0,27.3,40.0,3.0,15.0,51.2,256.0,17.1,0.0,0.0,17.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ימי חול - 06:00-08:59
11155,155.0,אלקטרה אפיקים תחבורה,עוטף ירושלים,י-ם,ירושלים,מבשרת ציון,עירוני,מקומי מאסף,סדיר,22.1,0.8,50.0,28.48,46.56,32.0,182.0,608.0,3327.7,18.3,9.6,0.0,16.9,15.0,35.9,16.9,13.1,0.0,0.0,11.1,13.6,17.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,ימי חול - 12:00-14:59
11155,155.0,אלקטרה אפיקים תחבורה,עוטף ירושלים,י-ם,מבשרת ציון,ירושלים,עירוני,מקומי מאסף,סדיר,21.0,0.7,60.0,26.49,47.57,37.0,215.0,601.7,3332.2,15.5,0.0,9.9,18.7,19.1,28.6,11.1,8.1,0.0,5.2,13.0,15.8,12.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,ימי חול - 12:00-14:59
11155,155.0,אלקטרה אפיקים תחבורה,עוטף ירושלים,י-ם,ירושלים,מבשרת ציון,עירוני,מקומי מאסף,סדיר,21.8,0.8,48.0,25.62,51.05,32.0,181.0,610.5,3311.2,18.3,12.3,0.0,17.0,17.8,33.1,16.2,14.1,0.0,0.0,9.5,12.8,20.2,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3,ימי חול - 12:00-14:59
11155,155.0,אלקטרה אפיקים תחבורה,עוטף ירושלים,י-ם,מבשרת ציון,ירושלים,עירוני,מקומי מאסף,סדיר,21.0,0.9,60.0,25.27,49.86,37.0,215.0,713.1,3975.1,18.5,0.0,11.0,17.6,27.4,31.5,15.1,10.9,0.0,4.9,17.6,25.7,15.7,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,ימי חול - 12:00-14:59
11156,156.0,אלקטרה אפיקים תחבורה,עוטף ירושלים,י-ם,ירושלים,מבשרת ציון,עירוני,מקומי מאסף,סדיר,17.0,0.8,37.0,26.63,38.3,16.0,85.0,223.4,1163.6,13.7,0.0,0.0,0.0,0.0,25.1,8.0,17.9,0.0,0.0,0.0,8.0,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ימי חול - 12:00-14:59
11156,156.0,אלקטרה אפיקים תחבורה,עוטף ירושלים,י-ם,מבשרת ציון,ירושלים,עירוני,מקומי מאסף,סדיר,17.2,0.7,35.0,29.31,35.21,9.0,47.0,114.6,582.1,12.4,0.0,0.0,14.3,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ימי חול - 06:00-08:59
11156,156.0,אלקטרה אפיקים תחבורה,עוטף ירושלים,י-ם,ירושלים,מבשרת ציון,עירוני,מקומי מאסף,סדיר,17.0,0.6,37.0,24.55,41.55,16.0,85.0,173.2,922.3,10.9,0.0,0.0,0.0,0.0,19.5,5.8,17.3,0.0,0.0,0.0,7.0,12.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ימי חול - 12:00-14:59
11156,156.0,אלקטרה אפיקים תחבורה,עוטף ירושלים,י-ם,מבשרת ציון,ירושלים,עירוני,מקומי מאסף,סדיר,17.2,0.6,35.0,30.07,34.32,9.0,47.0,98.0,502.8,10.7,0.0,0.1,12.2,0.0,0.0,0.0,0.0,0.0,0.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ימי חול - 06:00-08:59
11157,157.0,אלקטרה אפיקים תחבורה,עוטף ירושלים,י-ם,ירושלים,מבשרת ציון,עירוני,מקומי מאסף,סדיר,14.4,0.8,27.0,25.08,34.45,33.0,186.0,423.8,2270.1,12.2,0.0,0.0,7.0,9.5,26.7,11.4,11.5,0.0,0.0,6.7,6.6,18.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,ימי חול - 12:00-14:59
11157,157.0,אלקטרה אפיקים תחבורה,עוטף ירושלים,י-ם,מבשרת ציון,ירושלים,עירוני,מקומי מאסף,סדיר,11.7,0.9,31.0,26.29,26.7,28.0,166.0,321.3,1820.0,11.0,0.4,5.8,14.9,20.7,20.4,9.2,4.0,0.0,7.2,15.0,9.7,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,ימי חול - 09:00-11:59
11157,157.0,אלקטרה אפיקים תחבורה,עוטף ירושלים,י-ם,ירושלים,מבשרת ציון,עירוני,מקומי מאסף,סדיר,14.6,0.9,28.0,23.31,37.58,33.0,185.0,457.9,2460.7,13.3,0.0,0.0,8.3,13.4,28.7,10.0,14.0,0.0,0.0,7.8,7.0,21.6,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,ימי חול - 12:00-14:59
11157,157.0,אלקטרה אפיקים תחבורה,עוטף ירושלים,י-ם,מבשרת ציון,ירושלים,עירוני,מקומי מאסף,סדיר,11.7,1.1,31.0,25.37,27.67,28.0,163.0,365.3,2077.5,12.7,0.7,5.7,18.7,24.4,19.5,8.8,5.0,0.0,10.3,17.2,12.3,12.8,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,ימי חול - 09:00-11:59
11158,158.0,אלקטרה אפיקים תחבורה,עוטף ירושלים,י-ם,ירושלים,מבשרת ציון,עירוני,מקומי מאסף,סדיר,14.4,0.7,27.0,26.1,33.1,22.0,116.0,225.4,1179.3,10.2,0.0,0.4,8.3,6.7,22.0,8.4,9.0,0.0,0.0,0.0,7.5,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ימי חול - 12:00-14:59
11158,158.0,אלקטרה אפיקים תחבורה,עוטף ירושלים,י-ם,מבשרת ציון,ירושלים,עירוני,מקומי מאסף,סדיר,11.4,1.1,22.0,29.43,23.24,21.0,111.0,266.5,1364.0,12.3,0.0,0.0,19.1,18.0,17.9,6.2,3.8,0.0,0.0,0.0,7.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,ימי חול - 06:00-08:59
11158,158.0,אלקטרה אפיקים תחבורה,עוטף ירושלים,י-ם,ירושלים,מבשרת ציון,עירוני,מקומי מאסף,סדיר,14.6,0.6,28.0,24.69,35.48,22.0,116.0,204.1,1086.8,9.4,0.0,0.3,7.8,6.4,19.1,6.0,10.1,0.0,0.0,0.0,6.4,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ימי חול - 12:00-14:59
11158,158.0,אלקטרה אפיקים תחבורה,עוטף ירושלים,י-ם,מבשרת ציון,ירושלים,עירוני,מקומי מאסף,סדיר,11.4,1.0,22.0,28.03,24.4,21.0,110.0,233.1,1197.6,10.9,0.0,0.0,15.6,15.9,15.6,6.2,4.1,0.0,0.0,0.0,8.8,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,ימי חול - 09:00-11:59
11159,159.0,אגד,רחובות פרברי,מרכז,פתח תקווה,באר יעקב,עירוני,מקומי מאסף,סדיר,23.3,0.7,30.0,27.75,50.38,3.0,15.0,53.4,267.0,17.8,0.0,0.0,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ימי חול - 06:00-08:59
11159,159.0,אגד,רחובות פרברי,מרכז,פתח תקווה,באר יעקב,עירוני,מקומי מאסף,סדיר,23.3,0.8,30.0,26.19,53.38,3.0,15.0,61.7,308.5,20.6,0.0,0.0,20.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ימי חול - 06:00-08:59
11160,160.0,דן,תל אביב,גוש דן,תל אביב יפו,גבעת שמואל,עירוני,מקומי מאסף,סדיר,16.3,2.7,44.0,11.58,84.46,51.0,294.0,2351.2,13060.0,44.4,0.0,19.5,38.4,36.1,75.8,46.0,40.5,0.0,32.5,35.4,29.2,44.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,ימי חול - 12:00-14:59
11160,160.0,דן,תל אביב,גוש דן,גבעת שמואל,תל אביב יפו,עירוני,מקומי מאסף,סדיר,15.1,2.8,36.0,12.2,74.26,52.0,302.0,2306.0,12855.7,42.6,0.0,6.0,40.0,48.8,77.2,38.8,37.8,0.0,6.0,26.1,38.6,42.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.2,ימי חול - 12:00-14:59
11160,160.0,דן,תל אביב,גוש דן,תל אביב יפו,גבעת שמואל,עירוני,מקומי מאסף,סדיר,16.3,3.0,44.0,11.45,85.41,51.0,293.0,2619.6,14459.7,49.4,0.0,18.9,40.5,40.6,84.8,52.9,45.3,0.0,31.5,33.9,35.5,58.2,31.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,ימי חול - 12:00-14:59
11160,160.0,דן,תל אביב,גוש דן,גבעת שמואל,תל אביב יפו,עירוני,מקומי מאסף,סדיר,15.0,3.2,37.0,12.01,74.94,52.0,301.0,2602.3,14404.9,47.9,0.0,9.7,41.4,57.6,87.2,42.1,44.7,0.0,8.2,25.2,39.4,61.5,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,ימי חול - 12:00-14:59
11164,164.0,אגד,רחובות פרברי,מרכז,פתח תקווה,רחובות,עירוני,מקומי מאסף,סדיר,32.4,1.8,47.0,22.65,85.83,88.0,479.0,5352.0,28647.7,59.8,0.0,22.1,59.8,46.7,103.8,56.1,55.1,0.0,29.2,42.4,51.0,73.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.9,ימי חול - 12:00-14:59
11164,164.0,אגד,רחובות פרברי,מרכז,רחובות,פתח תקווה,עירוני,מקומי מאסף,סדיר,32.9,1.7,61.0,20.81,94.86,80.0,437.0,4640.7,24880.2,56.9,0.0,25.7,75.0,50.6,72.6,48.1,64.6,0.0,25.0,38.1,48.2,80.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6,42.9,שישי - 12:00-14:59
11164,164.0,אגד,רחובות פרברי,מרכז,פתח תקווה,רחובות,עירוני,מקומי מאסף,סדיר,32.4,2.0,47.0,21.97,88.48,88.0,482.0,5728.4,30794.7,63.9,0.0,26.8,66.8,50.7,109.2,53.5,66.8,0.0,45.8,47.3,56.2,77.5,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.3,ימי חול - 12:00-14:59
11164,164.0,אגד,רחובות פרברי,מרכז,רחובות,פתח תקווה,עירוני,מקומי מאסף,סדיר,32.9,1.9,61.0,19.9,99.2,80.0,438.0,5031.7,26931.1,61.5,0.0,29.4,86.2,56.5,71.4,49.4,79.6,0.0,27.0,40.8,53.0,61.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.6,ימי חול - 06:00-08:59
11165,165.0,נתיב אקספרס,הגליל,גולן גליל ועמקים,חיפה,שפרעם,בינעירוני,מאסף,סדיר,25.4,0.2,50.0,24.15,63.11,19.0,104.0,92.2,509.2,4.9,0.0,0.0,2.7,2.0,12.7,6.4,2.7,0.0,0.0,1.3,3.6,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ימי חול - 12:00-14:59
11165,165.0,נתיב אקספרס,הגליל,גולן גליל ועמקים,שפרעם,חיפה,בינעירוני,מאסף,סדיר,22.4,0.3,41.0,24.38,55.13,22.0,124.0,148.0,806.5,6.5,0.0,6.7,11.9,8.8,7.4,1.9,1.6,0.0,4.3,6.5,5.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ימי חול - 06:00-08:59
11165,165.0,נתיב אקספרס,הגליל,גולן גליל ועמקים,חיפה,שפרעם,בינעירוני,מאסף,סדיר,25.4,0.2,50.0,23.37,65.21,19.0,105.0,83.1,481.6,4.6,0.0,0.0,2.4,1.7,8.9,6.6,3.6,0.0,0.0,1.3,4.2,10.3,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,שישי - 12:00-14:59
11165,165.0,נתיב אקספרס,הגליל,גולן גליל ועמקים,שפרעם,חיפה,בינעירוני,מאסף,סדיר,22.4,0.2,41.0,21.0,64.0,22.0,125.0,116.8,657.2,5.3,0.0,5.2,9.5,6.6,5.0,2.1,1.9,0.0,2.3,7.6,4.3,5.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ימי חול - 06:00-08:59
11166,166.0,נתיב אקספרס,הגליל,גולן גליל ועמקים,חיפה,אעבלין,בינעירוני,מאסף,סדיר,25.7,0.2,40.0,25.85,59.65,23.0,121.0,124.9,663.5,5.5,0.0,0.0,2.6,2.2,12.0,4.4,4.0,0.0,0.0,0.1,5.6,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ימי חול - 12:00-14:59
11166,166.0,נתיב אקספרס,הגליל,גולן גליל ועמקים,אעבלין,חיפה,בינעירוני,מאסף,סדיר,25.3,0.2,48.0,23.96,63.36,23.0,125.0,143.9,771.9,6.2,0.0,5.2,12.0,4.8,11.2,2.1,1.7,0.0,3.1,8.2,2.9,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ימי חול - 06:00-08:59
11166,166.0,נתיב אקספרס,הגליל,גולן גליל ועמקים,חיפה,אעבלין,בינעירוני,מאסף,סדיר,25.7,0.2,40.0,25.22,61.14,23.0,121.0,142.6,748.3,6.2,0.0,0.0,3.3,2.6,10.2,5.9,6.6,0.0,0.0,1.0,7.8,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ימי חול - 12:00-14:59
11166,166.0,נתיב אקספרס,הגליל,גולן גליל ועמקים,אעבלין,חיפה,בינעירוני,מאסף,סדיר,25.3,0.3,48.0,23.0,66.0,23.0,125.0,156.5,843.1,6.7,0.0,5.8,12.7,6.1,11.6,2.3,1.5,0.0,3.3,7.2,3.7,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ימי חול - 06:00-08:59
11167,167.0,נתיב אקספרס,הגליל,גולן גליל ועמקים,חיפה,שפרעם,בינעירוני,מאסף,סדיר,27.8,0.2,50.0,26.82,62.19,25.0,143.0,155.3,859.2,6.0,0.0,0.0,2.8,3.3,12.8,7.1,5.6,0.0,0.0,0.0,4.0,11.3,2.2,0.0,0.0,0.0,0.0,2.7,1.0,3.3,4.4,ימי חול - 12:00-14:59
11167,167.0,נתיב אקספרס,הגליל,גולן גליל ועמקים,שפרעם,חיפה,בינעירוני,מאסף,סדיר,24.7,0.2,42.0,26.5,55.92,28.0,159.0,171.8,945.4,5.9,0.0,15.0,8.5,8.0,8.0,2.9,1.6,0.0,11.2,5.2,4.8,2.3,2.7,0.0,0.0,0.0,0.0,3.3,0.0,4.2,3.0,ימי חול - 04:00-05:59
